id,neighborhood,room_type,price,minimum_nights,availability_365,host_id
38849678,Brighton,Entire home/apt,100,1,138,3847479
38852211,Allston,Private room,100,1,72,183533817
38875128,East Boston,Entire home/apt,225,31,5,212237835
38879187,Dorchester,Private room,50,1,135,297749091
38881911,Allston,Entire home/apt,300,2,204,104003904
38903125,Brighton,Private room,49,91,275,297860058
38908913,Roslindale,Private room,75,30,140,201935605
38915419,Back Bay,Entire home/apt,188,32,258,107434423
38919697,East Boston,Entire home/apt,100,1,3,12931739
38923194,Roslindale,Private room,40,30,165,201935605
38931589,Charlestown,Private room,75,10,90,19475054
38947321,East Boston,Entire home/apt,200,2,357,271849582
38958028,Downtown,Entire home/apt,125,30,365,224829568
38958123,Downtown,Entire home/apt,114,30,196,224829568
38958155,Downtown,Entire home/apt,125,30,350,224829568
38958340,Downtown,Entire home/apt,125,30,311,224829568
38958496,Downtown,Entire home/apt,125,30,365,224829568
38971283,Jamaica Plain,Entire home/apt,300,91,90,298551564
38976532,Dorchester,Private room,137,1,139,298599707
39004265,Bay Village,Private room,140,2,227,285344759
39004794,Bay Village,Entire home/apt,170,2,3,285344759
39055515,Back Bay,Entire home/apt,140,2,82,291276943
39056629,Roxbury,Private room,39,28,212,299340250
39098616,Jamaica Plain,Entire home/apt,154,29,110,71783
39099155,Jamaica Plain,Entire home/apt,154,29,255,71783
39129814,South Boston,Entire home/apt,150,3,0,43870957
39132120,Back Bay,Entire home/apt,199,1,218,212359760
39153573,Jamaica Plain,Entire home/apt,145,2,181,102875095
39174553,Beacon Hill,Entire home/apt,115,91,13,43487548
39178355,South Boston,Entire home/apt,195,2,298,57368627
39191380,Back Bay,Entire home/apt,150,2,72,291276943
39197687,Fenway,Private room,61,91,349,297860058
39199659,Roxbury,Private room,39,28,223,299340250
39202885,Hyde Park,Entire home/apt,90,28,122,22096965
39218524,Back Bay,Entire home/apt,500,4,222,300941849
39225328,South Boston,Entire home/apt,110,2,32,103469012
39242821,Bay Village,Private room,124,2,230,285344759
39265262,Allston,Private room,70,91,90,6380957
39298735,Bay Village,Entire home/apt,160,2,4,285344759
39352117,Downtown,Entire home/apt,193,32,364,107434423
39352154,Downtown,Entire home/apt,215,32,319,107434423
39352183,Downtown,Entire home/apt,226,32,319,107434423
39356181,Downtown,Entire home/apt,170,32,351,107434423
39370663,Dorchester,Entire home/apt,130,1,15,298599707
39388025,Bay Village,Private room,129,2,17,285344759
39390476,South End,Entire home/apt,299,10,66,212359760
39394763,South Boston,Entire home/apt,120,31,265,39938304
39397093,Brighton,Entire home/apt,180,2,131,194496385
39398042,Brighton,Private room,45,1,65,194496385
39414373,Brighton,Private room,56,1,65,194496385
39419962,Hyde Park,Private room,90,2,179,302784588
39444375,Back Bay,Entire home/apt,500,28,201,300941849
39444706,Back Bay,Entire home/apt,500,28,231,300941849
39445807,Back Bay,Entire home/apt,5555,28,197,300941849
39446774,Back Bay,Entire home/apt,1000,28,3,300941849
39447297,Back Bay,Entire home/apt,1000,28,107,300941849
39447462,Back Bay,Entire home/apt,2000,28,210,300941849
39447565,Back Bay,Entire home/apt,1000,28,216,300941849
39456394,Downtown,Entire home/apt,198,32,199,107434423
39456430,Downtown,Entire home/apt,177,32,166,107434423
39456451,Downtown,Entire home/apt,169,32,0,107434423
39456474,Downtown,Entire home/apt,215,32,0,107434423
39458299,Downtown,Entire home/apt,189,32,332,107434423
39458704,Downtown,Entire home/apt,197,32,291,107434423
39461104,Downtown,Entire home/apt,166,32,332,107434423
39461138,Downtown,Entire home/apt,184,32,278,107434423
39461190,Downtown,Entire home/apt,178,32,196,107434423
39461223,Downtown,Entire home/apt,166,32,319,107434423
39463129,Downtown,Entire home/apt,270,30,365,224829568
39479603,Downtown,Entire home/apt,399,2,175,275849638
39480229,North End,Entire home/apt,500,2,197,275849638
39530818,Dorchester,Private room,98,2,13,1590661
39552443,Fenway,Entire home/apt,171,32,0,107434423
39557276,Charlestown,Entire home/apt,125,2,24,303935573
39560366,Downtown,Entire home/apt,227,30,349,224829568
39560388,Downtown,Entire home/apt,232,30,365,224829568
39560471,Downtown,Entire home/apt,255,30,365,224829568
39560780,South Boston,Private room,55,91,83,10778805
39562717,Dorchester,Entire home/apt,100,91,274,279594960
39575894,Jamaica Plain,Private room,65,1,1,187134980
39576029,Roxbury,Private room,44,1,82,105937428
39578477,Roxbury,Private room,45,1,76,105937428
39582806,Dorchester,Private room,110,1,353,292399041
39583307,Dorchester,Private room,110,1,347,292399041
39603460,Fenway,Entire home/apt,299,1,0,212359760
39604562,Back Bay,Entire home/apt,150,28,187,31340713
39610492,South Boston,Entire home/apt,229,2,46,304356203
39621523,Bay Village,Entire home/apt,165,2,226,285344759
39626192,Roxbury,Private room,50,91,311,285904748
39632515,Mission Hill,Private room,139,1,3,281602481
39632710,Downtown,Private room,87,2,185,133407298
39633100,Downtown,Entire home/apt,270,1,64,133407298
39633438,Downtown,Private room,109,2,64,133407298
39633774,Mission Hill,Private room,99,1,3,281602481
39634292,Mission Hill,Private room,99,1,3,281602481
39645126,Bay Village,Entire home/apt,150,91,90,19006719
39667251,Jamaica Plain,Private room,75,91,180,132606746
39672030,Downtown,Entire home/apt,219,2,183,277913848
39686073,Beacon Hill,Entire home/apt,183,32,314,305017623
39700598,Roxbury,Private room,39,28,238,299340250
39705298,Back Bay,Entire home/apt,150,28,283,31340713
39707104,Brighton,Entire home/apt,125,28,320,31340713
39718783,Downtown,Entire home/apt,236,32,133,107434423
39731053,Back Bay,Entire home/apt,150,28,283,266312920
39732562,Brighton,Entire home/apt,125,28,320,266312920
39747454,North End,Entire home/apt,209,32,344,107434423
39747549,North End,Entire home/apt,255,32,159,107434423
39747643,Downtown,Entire home/apt,244,32,282,107434423
39747700,Dorchester,Private room,43,29,262,67637928
39749799,Dorchester,Entire home/apt,145,60,128,105144005
39766656,Downtown,Entire home/apt,235,32,260,107434423
39772695,Dorchester,Private room,10000,1,244,305274008
39772945,Dorchester,Private room,10000,1,225,305274008
39773223,Downtown,Entire home/apt,259,30,365,224829568
39788966,East Boston,Entire home/apt,180,2,181,305860570
39793021,Jamaica Plain,Private room,189,1,327,305503541
39793829,East Boston,Entire home/apt,199,3,194,5618949
39796987,Jamaica Plain,Private room,90,1,74,306004609
39820036,Back Bay,Private room,140,2,230,285344759
39839798,Dorchester,Entire home/apt,350,1,338,292399041
39855122,Allston,Private room,42,91,342,297860058
39867786,Downtown,Entire home/apt,282,30,365,224829568
39885632,East Boston,Entire home/apt,200,2,365,271849582
39893738,Dorchester,Entire home/apt,199,2,80,102027626
39901056,East Boston,Entire home/apt,67,1,294,914769
39901097,East Boston,Entire home/apt,155,1,313,301550136
39907832,Back Bay,Entire home/apt,169,32,276,107434423
39907990,Mission Hill,Entire home/apt,137,32,364,107434423
39908091,Brighton,Entire home/apt,170,32,279,107434423
39908108,Mission Hill,Entire home/apt,185,32,364,107434423
39908209,Mission Hill,Entire home/apt,145,32,364,107434423
39913058,Dorchester,Entire home/apt,249,2,111,30240262
39913699,Roxbury,Entire home/apt,180,3,24,64051705
39951411,Dorchester,Private room,48,91,90,1457776
39966579,Roxbury,Private room,45,91,90,41932249
39968634,Mattapan,Private room,45,1,172,278520291
39971003,Bay Village,Private room,140,2,229,285344759
39976209,Dorchester,Entire home/apt,76,91,273,279594960
39984676,Jamaica Plain,Entire home/apt,207,2,72,42947943
40011705,Bay Village,Private room,300,2,0,244600805
40012018,Bay Village,Private room,300,2,0,285344759
40012368,Back Bay,Entire home/apt,299,1,68,212359760
40023655,Dorchester,Private room,32,30,136,67637928
40031197,Downtown,Entire home/apt,114,30,365,224829568
40035442,Bay Village,Private room,140,2,4,285344759
40084126,Charlestown,Entire home/apt,140,91,180,309250919
40085269,Mission Hill,Entire home/apt,179,2,346,30283594
40087264,Downtown,Entire home/apt,125,30,365,224829568
40088651,Downtown,Entire home/apt,125,30,365,224829568
40104343,Fenway,Entire home/apt,106,32,334,107434423
40115277,Bay Village,Private room,124,2,4,285344759
40117655,Bay Village,Private room,129,2,4,285344759
40117803,Bay Village,Entire home/apt,170,2,0,285344759
40134575,Downtown,Entire home/apt,114,30,365,224829568
40158763,Jamaica Plain,Private room,150,3,152,49565531
40159488,Bay Village,Entire home/apt,170,2,360,285344759
40159691,Dorchester,Private room,80,2,239,227889113
40160444,Dorchester,Private room,95,1,260,20447366
40176444,Roxbury,Private room,45,91,311,285904748
40204564,Jamaica Plain,Private room,200,1,360,261924568
40204755,Jamaica Plain,Private room,250,1,362,261924568
40209504,Dorchester,Private room,89,2,86,26098645
40256323,Allston,Entire home/apt,88,3,47,26638332
40258908,Brighton,Private room,50,91,365,293373619
40265104,Fenway,Entire home/apt,400,1,182,275849638
40266556,Dorchester,Private room,47,3,0,292030808
40280398,South End,Entire home/apt,299,1,0,212359760
40283311,Charlestown,Private room,310,1,179,92691757
40287437,Mattapan,Private room,54,1,252,311212997
40299766,Back Bay,Entire home/apt,84,91,349,38997
40302103,Dorchester,Entire home/apt,107,2,316,292030808
40322765,Fenway,Entire home/apt,200,28,365,158837906
40324158,East Boston,Entire home/apt,350,1,283,914769
40329958,East Boston,Entire home/apt,200,2,361,271849582
40330500,South Boston,Private room,50,1,179,24913797
40343727,Dorchester,Private room,36,3,0,292030808
40344083,Dorchester,Private room,58,3,0,292030808
40344334,Dorchester,Private room,36,3,0,292030808
40350981,Back Bay,Entire home/apt,119,3,183,8034830
40351759,Downtown,Entire home/apt,600,3,138,311590009
40364138,Mission Hill,Shared room,20,180,0,256237272
40365393,South Boston,Entire home/apt,188,32,359,107434423
40365443,South Boston,Entire home/apt,157,32,363,107434423
40375320,Downtown,Entire home/apt,184,31,0,48005494
40406713,East Boston,Entire home/apt,114,1,294,5784364
40418140,East Boston,Entire home/apt,197,32,336,107434423
40423770,Fenway,Entire home/apt,143,32,314,107434423
40423797,South Boston,Entire home/apt,222,32,330,107434423
40423936,Brighton,Entire home/apt,196,32,321,107434423
40423982,Brighton,Entire home/apt,177,32,304,107434423
40424027,Allston,Private room,77,1,68,290984032
40424417,Allston,Private room,77,1,57,290984032
40429003,Back Bay,Entire home/apt,150,28,187,266312920
40439006,Dorchester,Entire home/apt,190,1,345,116319471
40469593,East Boston,Private room,65,1,88,1407005
40474148,East Boston,Entire home/apt,154,1,283,5784364
40481158,Mission Hill,Private room,65,32,134,235950637
40483415,Brighton,Private room,60,30,259,293373619
40493715,Brighton,Entire home/apt,125,28,358,266312920
40493790,Brighton,Entire home/apt,125,31,290,266312920
40502847,East Boston,Private room,75,1,84,1407005
40512145,Back Bay,Private room,124,2,4,285344759
40512386,Chinatown,Entire home/apt,195,2,179,277913848
40512451,Bay Village,Private room,140,2,197,285344759
40530153,Jamaica Plain,Private room,27,271,199,260850604
40535628,Roxbury,Private room,79,1,86,276272964
40540038,Brighton,Private room,60,28,335,293373619
40540109,Allston,Private room,77,1,63,290984032
40540267,Allston,Private room,77,1,66,290984032
40567601,Brighton,Entire home/apt,79,28,290,96961013
40572099,Brighton,Entire home/apt,150,28,252,96961013
40573640,Brighton,Entire home/apt,200,28,314,266312920
40577813,Dorchester,Entire home/apt,468,2,180,137467041
40593640,Roxbury,Entire home/apt,104,3,78,41266357
40594409,Roxbury,Entire home/apt,139,2,97,41266357
40613042,South Boston,Entire home/apt,350,2,182,314711945
40613245,Back Bay,Entire home/apt,143,1,0,4680036
40617998,Brighton,Entire home/apt,220,28,233,31340713
40622067,Brighton,Entire home/apt,220,28,233,266312920
40669188,Allston,Entire home/apt,300,2,176,32304279
40673057,Dorchester,Private room,70,1,174,315550531
40673611,Dorchester,Private room,70,1,143,315550531
40673777,Dorchester,Private room,70,1,43,315550531
40673955,Dorchester,Private room,70,1,45,315550531
40674186,Dorchester,Private room,70,1,174,315550531
40677987,Jamaica Plain,Entire home/apt,127,91,180,160205390
40696107,Charlestown,Entire home/apt,231,32,330,107434423
40696219,Back Bay,Entire home/apt,145,32,351,107434423
40696264,East Boston,Entire home/apt,140,32,335,107434423
40696307,East Boston,Entire home/apt,163,32,343,107434423
40696361,Fenway,Entire home/apt,172,32,304,107434423
40699545,South End,Entire home/apt,80,2,108,315893621
40702228,Back Bay,Entire home/apt,281,31,365,48005494
40702919,Back Bay,Entire home/apt,285,31,365,48005494
40703364,South End,Entire home/apt,75,2,117,315893621
40703830,South End,Entire home/apt,80,2,88,315893621
40704228,South End,Entire home/apt,90,2,155,315893621
40704449,South End,Entire home/apt,80,2,100,315893621
40704541,South End,Entire home/apt,75,2,119,315893621
40704606,South End,Entire home/apt,80,2,126,315893621
40704797,South End,Entire home/apt,80,1,133,315893621
40704890,Roxbury,Entire home/apt,165,2,98,315549502
40704981,South End,Entire home/apt,80,2,112,315893621
40705116,South End,Entire home/apt,80,2,133,315893621
40721936,South End,Entire home/apt,80,2,140,315893621
40722042,South End,Entire home/apt,80,2,139,315893621
40722629,South End,Entire home/apt,80,2,136,315893621
40722981,South End,Entire home/apt,80,2,94,315893621
40723172,South End,Entire home/apt,80,2,138,315893621
40723247,South End,Entire home/apt,80,2,120,315893621
40723334,South End,Entire home/apt,80,2,105,315893621
40728775,Downtown,Private room,150,2,126,316148588
40747299,Chinatown,Entire home/apt,239,91,365,22541573
40748478,Downtown,Private room,150,2,365,316148588
40748674,Downtown,Private room,150,2,365,316148588
40752619,Allston,Entire home/apt,63,91,90,158569218
40755444,Downtown,Private room,150,2,196,316148588
40755577,Downtown,Private room,150,2,0,316148588
40756256,Jamaica Plain,Private room,41,29,262,71783
40760132,Dorchester,Entire home/apt,200,1,256,26098645
40766803,East Boston,Entire home/apt,163,32,337,107434423
40777648,Allston,Private room,110,1,360,215617803
40779678,Jamaica Plain,Private room,48,29,110,71783
40780024,Dorchester,Private room,45,2,83,26098645
40801809,Bay Village,Private room,124,2,230,285344759
40801949,Bay Village,Private room,124,2,227,285344759
40802120,Bay Village,Entire home/apt,165,2,102,285344759
40803044,Allston,Private room,110,1,361,215617803
40803825,Allston,Private room,110,1,365,215617803
40810696,Dorchester,Private room,33,2,84,26098645
40810928,Dorchester,Private room,55,2,90,26098645
40825427,Allston,Private room,110,1,365,215617803
40826082,Dorchester,Private room,110,91,365,215617803
40842632,Bay Village,Private room,129,2,230,285344759
40842969,Dorchester,Entire home/apt,163,2,74,98242328
40843926,Bay Village,Private room,140,2,227,285344759
40844429,Downtown,Entire home/apt,125,2,58,207623401
40844698,Bay Village,Private room,140,2,222,285344759
40845057,Bay Village,Private room,140,2,4,285344759
40861138,South End,Entire home/apt,117,30,0,224829568
40861337,Brighton,Private room,47,91,364,297860058
40867477,Dorchester,Private room,80,2,360,228246550
40882667,Bay Village,Private room,140,2,4,285344759
40883920,Back Bay,Entire home/apt,165,2,2,285344759
40887559,Back Bay,Entire home/apt,172,31,300,48005494
40890858,Jamaica Plain,Entire home/apt,175,2,61,318457568
40895895,Dorchester,Private room,100,3,239,227889113
40896409,Dorchester,Entire home/apt,300,1,238,227889113
40896797,Dorchester,Private room,50,3,239,227889113
40898922,East Boston,Entire home/apt,90,2,38,7427795
40900669,Dorchester,Private room,50,1,325,44941381
40919597,Downtown,Private room,999,1,272,272082418
40919826,Downtown,Private room,999,1,365,272082418
40932844,Downtown,Entire home/apt,244,32,317,107434423
40938598,Roxbury,Entire home/apt,210,2,330,137810727
40944781,East Boston,Entire home/apt,373,2,277,122377513
40971193,South Boston,Entire home/apt,300,2,110,205105042
40973792,Brighton,Private room,45,28,317,293373619
40983705,Dorchester,Private room,60,1,239,311212997
40985420,Roxbury,Entire home/apt,159,2,35,3752919
40988554,Brighton,Private room,45,28,290,293373619
40991111,East Boston,Entire home/apt,90,2,61,7427795
40991291,East Boston,Entire home/apt,90,2,34,7427795
41006464,Jamaica Plain,Entire home/apt,90,1,113,37530160
41023218,Allston,Entire home/apt,132,32,349,107434423
41025069,Downtown,Entire home/apt,236,32,326,107434423
41028219,Dorchester,Private room,110,1,365,215617803
41076686,Back Bay,Entire home/apt,176,31,5,48005494
41076804,Back Bay,Entire home/apt,229,31,252,48005494
41078861,Downtown,Private room,350,2,14,10896845
41080478,North End,Private room,58,91,272,297860058
41102280,Brighton,Entire home/apt,265,32,333,107434423
41102403,Downtown,Entire home/apt,148,32,274,107434423
41102453,Downtown,Entire home/apt,172,32,254,107434423
41102476,Downtown,Entire home/apt,235,32,116,107434423
41102626,Allston,Entire home/apt,205,32,364,107434423
41102659,Allston,Entire home/apt,132,32,319,107434423
41103486,South Boston,Private room,140,1,240,185082973
41105586,Downtown,Entire home/apt,176,31,292,48005494
41158086,Jamaica Plain,Private room,75,3,159,142465786
41168342,Allston,Entire home/apt,231,32,330,107434423
41169665,South End,Private room,400,2,110,95725938
41170555,Brighton,Private room,47,91,350,297860058
41195917,Allston,Private room,110,1,302,215617803
41196984,Dorchester,Private room,110,1,365,215617803
41214361,Allston,Private room,50,1,162,322016118
41214604,Allston,Private room,50,1,353,322016118
41214743,Allston,Private room,55,1,353,322016118
41214998,Fenway,Private room,55,1,300,322016118
41215146,Fenway,Private room,55,1,175,322016118
41215238,Fenway,Private room,55,1,167,322016118
