id,neighborhood,room_type,price,longitude,latitude
40802120,Bay Village,Entire home/apt,165,-71.06877,42.34864
40803044,Allston,Private room,110,-71.13446,42.35077
40803825,Allston,Private room,110,-71.13257,42.35073
40810696,Dorchester,Private room,33,-71.06291,42.32027
40810928,Dorchester,Private room,55,-71.06258,42.32065
40825427,Allston,Private room,110,-71.13246,42.3521
40826082,Dorchester,Private room,110,-71.06653,42.31923
40842632,Bay Village,Private room,129,-71.06992,42.3489
40842969,Dorchester,Entire home/apt,163,-71.07731,42.29676
40843926,Bay Village,Private room,140,-71.06952,42.34935
40844429,Downtown,Entire home/apt,125,-71.06468,42.35198
40844698,Bay Village,Private room,140,-71.06925,42.3488
40845057,Bay Village,Private room,140,-71.06928,42.3482
40861138,South End,Entire home/apt,117,-71.06545,42.3448
40861337,Brighton,Private room,47,-71.1443,42.341
40867477,Dorchester,Private room,80,-71.06865,42.29819
40882667,Bay Village,Private room,140,-71.07067,42.34904
40883920,Back Bay,Entire home/apt,165,-71.07085,42.34961
40887559,Back Bay,Entire home/apt,172,-71.0826,42.34925
40890858,Jamaica Plain,Entire home/apt,175,-71.11593,42.30605
40895895,Dorchester,Private room,100,-71.08106,42.29907
40896409,Dorchester,Entire home/apt,300,-71.08229,42.2996
40896797,Dorchester,Private room,50,-71.08102,42.29806
40898922,East Boston,Entire home/apt,90,-71.03192,42.38052
40900669,Dorchester,Private room,50,-71.0675,42.28955
40919597,Downtown,Private room,999,-71.06342,42.36315
40919826,Downtown,Private room,999,-71.06361,42.36508
40932844,Downtown,Entire home/apt,244,-71.05525,42.35841
40938598,Roxbury,Entire home/apt,210,-71.07423,42.31832
40944781,East Boston,Entire home/apt,373,-71.03737,42.36658
40971193,South Boston,Entire home/apt,300,-71.02811,42.33632
40973792,Brighton,Private room,45,-71.15268,42.34387
40983705,Dorchester,Private room,60,-71.0884,42.28264
40985420,Roxbury,Entire home/apt,159,-71.07684,42.33512
40988554,Brighton,Private room,45,-71.15251,42.34343
40991111,East Boston,Entire home/apt,90,-71.03043,42.37878
40991291,East Boston,Entire home/apt,90,-71.03189,42.37991
41006464,Jamaica Plain,Entire home/apt,90,-71.10928,42.30923
41023218,Allston,Entire home/apt,132,-71.13926,42.35439
41025069,Downtown,Entire home/apt,236,-71.05761,42.36187
41028219,Dorchester,Private room,110,-71.06639,42.31904
41076686,Back Bay,Entire home/apt,176,-71.07922,42.34721
41076804,Back Bay,Entire home/apt,229,-71.08113,42.34859
41078861,Downtown,Private room,350,-71.05279,42.35807
41080478,North End,Private room,58,-71.05703,42.36417
41102280,Brighton,Entire home/apt,265,-71.14007,42.35456
41102403,Downtown,Entire home/apt,148,-71.05768,42.35991
41102453,Downtown,Entire home/apt,172,-71.05778,42.36166
41102476,Downtown,Entire home/apt,235,-71.05607,42.35979
41102626,Allston,Entire home/apt,205,-71.13779,42.35319
41102659,Allston,Entire home/apt,132,-71.13778,42.35307
41103486,South Boston,Private room,140,-71.05459,42.33592
41105586,Downtown,Entire home/apt,176,-71.06364,42.35235
41158086,Jamaica Plain,Private room,75,-71.12769,42.31355
41168342,Allston,Entire home/apt,231,-71.13987,42.35359
41169665,South End,Private room,400,-71.07015,42.34411
41170555,Brighton,Private room,47,-71.15553,42.34513
41195917,Allston,Private room,110,-71.13276,42.35157
41196984,Dorchester,Private room,110,-71.06478,42.31882
41214361,Allston,Private room,50,-71.13364,42.35123
41214604,Allston,Private room,50,-71.13469,42.35264
41214743,Allston,Private room,55,-71.13472,42.35123
41214998,Fenway,Private room,55,-71.09595,42.34871
41215146,Fenway,Private room,55,-71.096,42.3478
41215238,Fenway,Private room,55,-71.09709,42.34996
41215536,Fenway,Private room,55,-71.09691,42.34832
41217033,Beacon Hill,Private room,60,-71.07242,42.35807
41228407,East Boston,Entire home/apt,200,-71.02854,42.38043
41230710,Dorchester,Private room,40,-71.05439,42.31815
41231372,South End,Entire home/apt,400,-71.07012,42.34414
41231880,Dorchester,Private room,45,-71.05495,42.31935
41232225,Dorchester,Private room,40,-71.05511,42.31919
41232561,Dorchester,Private room,43,-71.05582,42.31751
41254338,Back Bay,Entire home/apt,115,-71.08566,42.34805
41262612,Dorchester,Private room,40,-71.06586,42.30441
41292419,Dorchester,Private room,110,-71.06467,42.31937
41325683,Dorchester,Private room,110,-71.06507,42.32016
41339452,Roxbury,Private room,100,-71.07247,42.32567
41344315,Dorchester,Private room,110,-71.066,42.31923
41345315,Dorchester,Private room,110,-71.06609,42.31927
41345558,Charlestown,Entire home/apt,140,-71.06354,42.37736
41360515,Beacon Hill,Entire home/apt,190,-71.06979,42.35648
41360953,East Boston,Entire home/apt,250,-71.0338,42.38294
41370911,South Boston Waterfront,Entire home/apt,188,-71.04699,42.35216
41371231,South Boston Waterfront,Entire home/apt,188,-71.04657,42.35055
41375437,Dorchester,Private room,110,-71.06656,42.32002
41375631,East Boston,Private room,50,-71.03333,42.38292
41376598,Dorchester,Private room,110,-71.06649,42.32072
41377724,Jamaica Plain,Private room,29,-71.10113,42.31441
41397978,South End,Private room,130,-71.07485,42.34349
41405209,Jamaica Plain,Private room,59,-71.0999,42.31533
41405419,Jamaica Plain,Private room,59,-71.10139,42.31523
41405550,Jamaica Plain,Private room,49,-71.10123,42.31505
41415978,Dorchester,Entire home/apt,250,-71.07794,42.30142
41429954,South Boston Waterfront,Entire home/apt,188,-71.04552,42.3504
41436837,South Boston,Entire home/apt,175,-71.04914,42.33901
41458991,Downtown,Entire home/apt,120,-71.05348,42.35874
41459851,Allston,Entire home/apt,80,-71.13838,42.3494
41474462,South End,Entire home/apt,91,-71.07637,42.33837
41482444,Jamaica Plain,Entire home/apt,110,-71.11318,42.29691
41522854,Jamaica Plain,Private room,46,-71.10575,42.30841
41524853,South Boston Waterfront,Entire home/apt,196,-71.04385,42.34843
41525497,Downtown,Entire home/apt,114,-71.05331,42.35837
41526811,Jamaica Plain,Private room,51,-71.10606,42.30741
41527393,Jamaica Plain,Private room,46,-71.10479,42.30905
41566118,Downtown,Entire home/apt,199,-71.06312,42.35131
41568543,Downtown,Entire home/apt,199,-71.06489,42.35115
41572895,South Boston Waterfront,Entire home/apt,188,-71.04592,42.34833
41573001,South Boston Waterfront,Entire home/apt,175,-71.04556,42.34817
41573035,Mission Hill,Entire home/apt,195,-71.09937,42.33092
41573066,Mission Hill,Entire home/apt,197,-71.09784,42.33166
41573223,South End,Entire home/apt,172,-71.07651,42.34135
41587361,South Boston,Entire home/apt,260,-71.05215,42.33577
41590749,South Boston,Entire home/apt,1040,-71.05255,42.33703
41591079,South Boston,Entire home/apt,960,-71.05284,42.3358
41598526,Downtown,Entire home/apt,199,-71.0637,42.35136
41611361,South Boston Waterfront,Entire home/apt,151,-71.04587,42.35176
41611572,Back Bay,Entire home/apt,280,-71.07658,42.35461
41614184,Roxbury,Private room,37,-71.09034,42.31634
41614488,Downtown,Entire home/apt,299,-71.06368,42.35313
41615014,South Boston Waterfront,Entire home/apt,184,-71.04647,42.35178
41616359,South End,Entire home/apt,195,-71.07411,42.33734
41621247,Downtown,Entire home/apt,131,-71.06194,42.35625
41624190,Roxbury,Private room,39,-71.06923,42.32362
41637486,Dorchester,Entire home/apt,1130,-71.05509,42.3144
41637753,Brighton,Entire home/apt,145,-71.14229,42.35658
41638267,Dorchester,Entire home/apt,630,-71.05716,42.31628
41639830,Dorchester,Entire home/apt,500,-71.05528,42.31527
41640936,North End,Entire home/apt,99,-71.05487,42.36532
41643948,East Boston,Private room,300,-71.01872,42.38564
41644851,North End,Entire home/apt,99,-71.05464,42.36711
41645010,Dorchester,Private room,36,-71.06113,42.31384
41645101,North End,Entire home/apt,99,-71.05626,42.36734
41645355,North End,Entire home/apt,99,-71.05493,42.36725
41645476,Dorchester,Entire home/apt,250,-71.06481,42.31864
41645478,Dorchester,Private room,54,-71.06113,42.31384
41645764,North End,Entire home/apt,0,-71.05454,42.36615
41666852,Dorchester,Private room,46,-71.06113,42.31384
41667536,Jamaica Plain,Entire home/apt,91,-71.10663,42.31675
41683882,Roxbury,Entire home/apt,120,-71.07551,42.33531
41706168,Dorchester,Private room,56,-71.06113,42.31384
41707452,Mission Hill,Entire home/apt,1090,-71.10093,42.33299
41707872,Mission Hill,Entire home/apt,1960,-71.09934,42.33271
41708314,Mission Hill,Entire home/apt,1090,-71.09997,42.33157
41708678,Roxbury,Entire home/apt,740,-71.09402,42.32878
41709226,Dorchester,Entire home/apt,1130,-71.05642,42.31477
41710612,Roxbury,Entire home/apt,500,-71.09276,42.32783
41710844,Roxbury,Entire home/apt,1170,-71.09218,42.32891
41711180,Roxbury,Entire home/apt,960,-71.09369,42.32782
41716100,Mattapan,Entire home/apt,250,-71.0965,42.27968
41745395,Brighton,Private room,60,-71.15382,42.34388
41765021,Back Bay,Entire home/apt,375,-71.07394,42.34743
41785209,Beacon Hill,Entire home/apt,200,-71.06514,42.35876
41785294,Chinatown,Entire home/apt,231,-71.05966,42.35163
41785374,Chinatown,Entire home/apt,236,-71.0603,42.3518
41785889,Chinatown,Entire home/apt,236,-71.06012,42.35248
41788562,Downtown,Entire home/apt,216,-71.06198,42.36508
41788688,North End,Entire home/apt,132,-71.0569,42.3635
41788710,North End,Entire home/apt,140,-71.05688,42.36495
41795324,Mission Hill,Entire home/apt,159,-71.11312,42.33216
41796552,Downtown,Entire home/apt,289,-71.06088,42.35607
41797501,Mission Hill,Entire home/apt,139,-71.11143,42.33183
41799161,Dorchester,Private room,41,-71.06071,42.32307
41800576,Downtown,Entire home/apt,499,-71.06298,42.35166
41820180,Dorchester,Entire home/apt,81,-71.05737,42.29748
41824577,Dorchester,Entire home/apt,200,-71.06193,42.3225
41838589,Downtown,Entire home/apt,131,-71.06253,42.35538
41841244,Downtown,Entire home/apt,131,-71.06111,42.35396
41842246,Downtown,Entire home/apt,131,-71.06281,42.35555
41876953,Dorchester,Private room,46,-71.06012,42.32319
41876957,Dorchester,Private room,51,-71.06116,42.32258
41886997,Back Bay,Entire home/apt,99,-71.08506,42.34945
41889162,Jamaica Plain,Entire home/apt,179,-71.11197,42.32731
41903226,Downtown,Entire home/apt,151,-71.06546,42.3512
41907280,Dorchester,Private room,46,-71.06153,42.31271
41915144,North End,Entire home/apt,225,-71.05262,42.36276
41923522,Back Bay,Entire home/apt,99,-71.08491,42.34775
41925155,Back Bay,Entire home/apt,224,-71.08143,42.34788
41927935,Downtown,Entire home/apt,175,-71.06165,42.35434
41931127,Jamaica Plain,Private room,41,-71.10757,42.3126
41932749,South Boston,Entire home/apt,800,-71.05386,42.33397
41932854,Mission Hill,Entire home/apt,159,-71.11263,42.33018
41933946,Mission Hill,Entire home/apt,179,-71.111,42.33192
41938564,Downtown,Entire home/apt,131,-71.06104,42.35446
41938877,Downtown,Entire home/apt,195,-71.06108,42.35529
41939062,Downtown,Entire home/apt,131,-71.06177,42.35448
41949115,Back Bay,Entire home/apt,99,-71.08414,42.34824
41949153,Allston,Entire home/apt,399,-71.13148,42.36322
41949812,Mission Hill,Entire home/apt,115,-71.11126,42.33269
41953305,Brighton,Entire home/apt,183,-71.15479,42.33953
41953347,Back Bay,Entire home/apt,185,-71.07979,42.34871
41953381,Back Bay,Entire home/apt,216,-71.07979,42.34771
41963633,Roslindale,Entire home/apt,169,-71.11934,42.27789
41973451,Downtown,Private room,155,-71.06148,42.35592
41974765,Downtown,Entire home/apt,155,-71.06123,42.35607
41979766,Downtown,Entire home/apt,175,-71.06135,42.35544
41983369,Back Bay,Entire home/apt,99,-71.08587,42.34897
41984661,Roxbury,Private room,45,-71.0924,42.31569
41993659,Charlestown,Private room,35,-71.08006,42.38372
42001730,Roxbury,Private room,100,-71.07326,42.32536
42004292,Roxbury,Entire home/apt,125,-71.07328,42.32663
42035561,South End,Private room,64,-71.07724,42.33679
42038575,Downtown,Private room,155,-71.06103,42.35418
42039168,Jamaica Plain,Entire home/apt,500,-71.10326,42.30893
42039593,Jamaica Plain,Entire home/apt,650,-71.10298,42.31021
42042625,Jamaica Plain,Entire home/apt,650,-71.10211,42.30873
42050854,Roxbury,Entire home/apt,200,-71.07308,42.32542
42063286,Downtown,Entire home/apt,175,-71.06164,42.35555
42065304,Charlestown,Private room,265,-71.06076,42.37013
42074896,Dorchester,Entire home/apt,225,-71.06556,42.3123
42080145,Beacon Hill,Entire home/apt,169,-71.06672,42.35909
42080174,Downtown,Entire home/apt,175,-71.06519,42.3512
42080205,Downtown,Entire home/apt,210,-71.06327,42.35171
42089034,Charlestown,Entire home/apt,157,-71.07301,42.37954
42089063,Charlestown,Entire home/apt,157,-71.07199,42.38004
42092767,Jamaica Plain,Entire home/apt,179,-71.11127,42.32717
42098275,Jamaica Plain,Entire home/apt,190,-71.10869,42.30797
42124026,Roxbury,Private room,100,-71.07333,42.32729
42124028,Roxbury,Entire home/apt,125,-71.07474,42.32688
42135694,North End,Entire home/apt,99,-71.05468,42.36734
42140453,Downtown,Entire home/apt,399,-71.06464,42.35193
42182620,Jamaica Plain,Shared room,80,-71.10578,42.32539
42194923,South Boston Waterfront,Entire home/apt,188,-71.04384,42.34816
42194967,South Boston Waterfront,Entire home/apt,238,-71.04417,42.34958
42195053,Beacon Hill,Entire home/apt,177,-71.06825,42.35879
42195093,Brighton,Entire home/apt,188,-71.13795,42.33914
42195138,Brighton,Entire home/apt,171,-71.14377,42.36055
42195180,Brighton,Entire home/apt,153,-71.14586,42.36089
42197186,South Boston,Private room,50,-71.0358,42.33334
42198261,Downtown,Private room,150,-71.06136,42.35416
42199169,Downtown,Private room,125,-71.06161,42.35626
42206566,Charlestown,Entire home/apt,175,-71.08011,42.38754
42206911,Jamaica Plain,Entire home/apt,249,-71.11157,42.3279
42221902,Roslindale,Entire home/apt,300,-71.12404,42.28493
42232522,Mattapan,Private room,50,-71.09639,42.26701
42239298,Hyde Park,Private room,45,-71.11487,42.25266
42245619,Back Bay,Entire home/apt,199,-71.08301,42.35267
42251080,North End,Entire home/apt,280,-71.05775,42.36501
42256437,Downtown,Entire home/apt,175,-71.06147,42.35606
42275654,Dorchester,Private room,110,-71.06087,42.32285
42290649,South Boston Waterfront,Entire home/apt,182,-71.043,42.344970000000004
42291504,South Boston Waterfront,Entire home/apt,242,-71.04527,42.34945
42295094,Downtown,Entire home/apt,499,-71.06345,42.35187
42298306,Jamaica Plain,Entire home/apt,85,-71.11258,42.29688
42307264,Brighton,Private room,40,-71.15382,42.34424
42316598,Hyde Park,Private room,100,-71.1256,42.23711
42355564,Roxbury,Private room,40,-71.07623,42.32166
42356720,Allston,Entire home/apt,300,-71.12682,42.35897
42358001,Jamaica Plain,Private room,89,-71.10013,42.31201
42363865,Dorchester,Private room,76,-71.06507,42.31263
42364097,Dorchester,Private room,76,-71.06555,42.31273
42364323,Dorchester,Private room,54,-71.06679,42.31191
42364468,Dorchester,Private room,47,-71.06614,42.31404
42376848,West Roxbury,Entire home/apt,128,-71.1531,42.29268
42379429,Jamaica Plain,Private room,89,-71.10197,42.31189
42404818,Jamaica Plain,Private room,60,-71.10876,42.32231
42406123,Jamaica Plain,Entire home/apt,196,-71.11474,42.31603
42406686,South Boston,Entire home/apt,120,-71.04398,42.33654
42407618,South Boston,Entire home/apt,120,-71.04437,42.33511
42408812,South Boston,Entire home/apt,120,-71.04466,42.33632
42424463,South Boston,Entire home/apt,120,-71.04468,42.33476
42427618,South Boston,Entire home/apt,120,-71.04401,42.33633
42428360,South Boston,Entire home/apt,120,-71.04442,42.33602
42429242,South Boston,Entire home/apt,120,-71.04465,42.33594
42430970,South Boston,Entire home/apt,120,-71.04401,42.33532
42431811,Downtown,Entire home/apt,250,-71.06302,42.35337
42434040,Roxbury,Private room,105,-71.09523,42.32447
42436984,Chinatown,Entire home/apt,179,-71.06139,42.35136
42449171,Fenway,Entire home/apt,309,-71.088,42.34627
42453422,Dorchester,Private room,105,-71.06369,42.31766
42454025,Roxbury,Private room,105,-71.09655,42.32677
42454867,Roxbury,Private room,105,-71.09689,42.32649
42455170,Downtown,Entire home/apt,125,-71.06075,42.35647
42455260,South Boston,Entire home/apt,105,-71.04397,42.33507
42455509,South Boston,Entire home/apt,105,-71.04231,42.33611
42461132,Jamaica Plain,Entire home/apt,325,-71.11244,42.32804
42472693,Jamaica Plain,Private room,60,-71.11899,42.33017
42487067,Dorchester,Entire home/apt,225,-71.06442,42.31347
42507161,South Boston,Entire home/apt,175,-71.03066,42.33528
42530078,South Boston,Entire home/apt,120,-71.04539,42.33647
42530107,Jamaica Plain,Entire home/apt,280,-71.11222,42.32802
42532400,East Boston,Private room,43,-71.03402,42.37578
42535610,Charlestown,Private room,48,-71.0641,42.39549
42561531,Dorchester,Entire home/apt,575,-71.06264,42.30086
42579115,Back Bay,Entire home/apt,229,-71.07905,42.34628
42583354,South Boston,Entire home/apt,350,-71.04997,42.34053
42583533,Back Bay,Entire home/apt,200,-71.08584,42.34897
42591679,Roxbury,Private room,39,-71.06986,42.32388
42592642,Roxbury,Private room,39,-71.06926,42.32394
42606772,Brighton,Entire home/apt,600,-71.16943,42.34091
42629062,Fenway,Entire home/apt,580,-71.09889,42.34483
42629457,Back Bay,Entire home/apt,400,-71.07374,42.35107
42637038,Jamaica Plain,Private room,65,-71.10267,42.31454
42643425,Jamaica Plain,Private room,57,-71.10124,42.31453
42644088,East Boston,Entire home/apt,100,-71.03835,42.3832
42663517,West End,Entire home/apt,385,-71.07348,42.36917
42664410,West End,Entire home/apt,450,-71.07389,42.36889
42664921,Hyde Park,Private room,80,-71.10926,42.27319
42667468,South Boston,Private room,250,-71.04978,42.33929
42686770,Brighton,Entire home/apt,99,-71.16003,42.35312
42714711,South Boston,Entire home/apt,1340,-71.03476,42.33761
42740914,South End,Entire home/apt,500,-71.06793,42.33785
42741447,South End,Entire home/apt,500,-71.06941,42.33846
42742119,South End,Entire home/apt,500,-71.06933,42.33672
42743472,Downtown,Entire home/apt,500,-71.06366,42.35114
42744119,Chinatown,Entire home/apt,500,-71.0622,42.35151
42748117,Brighton,Private room,60,-71.16868,42.35145
42754589,Fenway,Entire home/apt,620,-71.09927,42.34468
42754660,Dorchester,Private room,49,-71.06074,42.32081
